,Prague_1,Brno_1,Prague_2,Prague_3,Munich_1,Frankfurt_1,Budapest_1,reg
124,0.04624394521654071,0.056325265869736386,0.05429885411972178,0.050353350220392556,0.18015593233196744,0.08512733204587267,0.040166510787817945,"{'theil_sen', 'svr', 'lasso', 'knn', 'decision_tree', 'gradient_boosting', 'xgb', 'random_forest', 'elastic_net'}"
125,0.04874980426148068,0.06465890581815044,0.05817068924370335,0.05246061933798224,0.20185580374235199,0.09298884545181778,0.04025177684604044,"{'lasso', 'knn', 'gradient_boosting', 'sgd', 'poisson', 'random_forest', 'xgb', 'elastic_net'}"
126,0.0473506900768615,0.05465626994265389,0.05445904592350685,0.05018212525780409,0.1645083906118881,0.08008932982161798,0.03834584550205801,"{'theil_sen', 'knn', 'poisson', 'random_forest', 'elastic_net', 'ransac'}"
127,0.0462586036256488,0.05545307670741395,0.05461829434744435,0.051236037648851984,0.17217960680114813,0.07400837348716319,0.03787981008691256,"{'theil_sen', 'knn', 'gradient_boosting', 'ridge', 'poisson', 'random_forest', 'xgb', 'elastic_net'}"
128,0.04947521814451918,0.056505371173973515,0.05627173482564537,0.053018425795834115,0.21241768993645582,0.07872380508877261,0.05035426995624772,"{'svr', 'lasso', 'knn', 'decision_tree', 'gradient_boosting', 'sgd', 'poisson', 'elastic_net', 'ransac'}"
129,0.049033821256566766,0.04876579815590068,0.060769592865373825,0.05293329306165667,0.17031720567654607,0.12014958164877332,0.03838298510168201,"{'theil_sen', 'svr', 'lasso', 'sgd'}"
130,0.052670914340944584,0.06535133258585196,0.05322248289994032,0.05339217693819145,0.28152756402305334,0.07515962849668865,0.05409665479570667,"{'svr', 'knn', 'poisson', 'xgb', 'random_forest'}"
131,0.04687204291372969,0.05313415233268733,0.05118412115992488,0.05018882823578126,0.12578794616697828,0.08141411474196353,0.03846661255055112,"{'gradient_boosting', 'xgb', 'knn', 'theil_sen'}"
132,0.052914416519205566,0.05908102104395898,0.05031195531215822,0.05318081489874926,0.15505337530856225,0.10063216946938276,0.03994343115098953,"{'sgd', 'xgb', 'decision_tree', 'ransac'}"
133,0.04681118400630552,0.05719491227991238,0.05379788009264906,0.049534441472954174,0.17607471804778135,0.08010371705478828,0.04072141086828475,"{'theil_sen', 'svr', 'decision_tree', 'ridge', 'poisson', 'random_forest', 'xgb'}"
134,0.04638488137333323,0.05201670497647524,0.057250062526582456,0.050385352026701635,0.1584359579035363,0.06650123194015999,0.046527301818845956,"{'theil_sen', 'svr', 'lasso', 'knn', 'decision_tree', 'gradient_boosting', 'ridge', 'poisson', 'elastic_net', 'ransac'}"
135,0.04702633694849469,0.06427226848854807,0.05873597300317622,0.05019796333776194,0.17978193085144872,0.10724861069103506,0.04415874968896529,"{'decision_tree', 'gradient_boosting', 'ridge', 'sgd', 'random_forest', 'elastic_net'}"
136,0.05171779372959766,0.05691189506481461,0.05362874667011004,0.053922798453119994,0.2203344296965671,0.1160660739598414,0.03779532104471293,"{'knn', 'gradient_boosting', 'sgd', 'poisson', 'xgb', 'random_forest', 'ransac'}"
137,0.0454592398144919,0.059615300213740285,0.061069875997048696,0.051434942290840856,0.16517546774230338,0.10315409311978711,0.04368513938179529,"{'theil_sen', 'svr', 'gradient_boosting', 'sgd', 'random_forest', 'xgb', 'elastic_net', 'ransac'}"
138,0.04564875366817523,0.052578468015683236,0.05293018847655491,0.05046710633637593,0.16782979791106473,0.07905076094355011,0.03876000604558972,"{'theil_sen', 'lasso', 'gradient_boosting', 'ridge', 'sgd', 'poisson', 'random_forest', 'xgb', 'ransac'}"
139,0.04880984292529269,0.053613154299416065,0.05698921396816692,0.05128678026106601,0.1696390093390483,0.08916225485435482,0.04076147801399803,"{'knn', 'decision_tree', 'ridge'}"
140,0.046191021895152465,0.05431797382473287,0.05524434504588971,0.054462484668965326,0.17941479055970605,0.07553411376080288,0.0380322372422852,"{'theil_sen', 'svr', 'decision_tree', 'gradient_boosting', 'ridge', 'sgd', 'random_forest', 'xgb'}"
141,0.04619616673611797,0.05625416166992901,0.05125591876380694,0.04936904734307174,0.15588519555862917,0.08331486623597699,0.036037062393224045,"{'lasso', 'gradient_boosting', 'poisson', 'xgb', 'ransac'}"
142,0.04650042729988302,0.058406906044939574,0.05411931019489119,0.05096018178749465,0.17789931427504338,0.07884964958991136,0.03814785734120716,"{'lasso', 'gradient_boosting', 'ridge', 'poisson', 'random_forest'}"
143,0.046697681775750274,0.07170575252460828,0.052793171835026534,0.050466656257259226,0.15779999753084953,0.07806230987612188,0.040394847955407945,"{'lasso', 'gradient_boosting', 'ridge', 'sgd', 'xgb', 'elastic_net', 'ransac'}"
144,0.04707187684049715,0.05941185577327881,0.05460961866237789,0.05046628126087761,0.2762206654652718,0.1162809964709965,0.0458087356182766,"{'lasso', 'decision_tree', 'gradient_boosting', 'sgd', 'xgb', 'elastic_net'}"
145,0.04693787949427827,0.05365248460524426,0.051600393539212065,0.0493668311036954,0.13428970009679897,0.06636914062990754,0.04021646496350596,"{'theil_sen', 'decision_tree', 'ridge', 'random_forest', 'elastic_net', 'ransac'}"
146,0.04718227249746654,0.05656598700325153,0.052794872367815694,0.04977927948527549,0.16533517890942895,0.07520769912267408,0.03939119569492302,"{'theil_sen', 'svr', 'lasso', 'poisson', 'random_forest', 'xgb', 'elastic_net', 'ransac'}"
147,0.04660060479986218,0.059539655033510774,0.05362725120582522,0.05092260017752376,0.1889920828909034,0.08161253404613882,0.03872193864758046,"{'svr', 'lasso', 'random_forest'}"
148,0.04701959780383892,0.05561730287875717,0.053433734363079174,0.05003293864256875,0.1451401701807177,0.07663528993980659,0.036728786000191214,"{'theil_sen', 'lasso', 'decision_tree', 'poisson', 'random_forest', 'elastic_net'}"
149,0.047834064091386894,0.06097570994339398,0.054798932764584064,0.05159736450132089,0.17230976485813881,0.0773637310022853,0.039836721042197085,"{'lasso', 'knn', 'decision_tree', 'gradient_boosting', 'random_forest', 'xgb', 'elastic_net', 'ransac'}"
